Tissue	TPM	GENE
T	 0.551568493	TAL1
T	 0.223686163	TAL1
T	 0.223686163	TAL1
T	 0.22368616	TAL1
T	 0.223686163	TAL1
T	 0.223686163	TAL1
T	 0.142239454	TAL1
T	 0.142239454	TAL1
T	 0.55156849	TAL1
T	 0.223686163	TAL1
T	 0.551568493	TAL1
T	 0.22368616	TAL1
T	 0.049425531	TAL1
T	 0.551568493	TAL1
T	 0.223686163	TAL1
T	 0.34868153	TAL1
T	 0.551568493	TAL1
T	 0.551568493	TAL1
T	 0.223686163	TAL1
T	 0.348681526	TAL1
T	 0.348681526	TAL1
T	 0.348681526	TAL1
T	 0.223686163	TAL1
T	 0.223686163	TAL1
T	 0.22368616	TAL1
T	 0.14223945	TAL1
T	 0.22368616	TAL1
T	 0.88205436	TAL1
T	 0.142239454	TAL1
T	 0.348681526	TAL1
T	 0.142239454	TAL1
T	 0.348681526	TAL1
T	 0.223686163	TAL1
T	 0.22368616	TAL1
T	 0.348681526	TAL1
T	 0.551568493	TAL1
T	 0.182962808	TAL1
N	 0.142239454	TAL1
N	 0.348681526	TAL1
N	 0.28618384	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.348681526	TAL1
N	 0.14223945	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.22368616	TAL1
N	 0.348681526	TAL1
N	 0.095832492	TAL1
N	 0.348681526	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.286183845	TAL1
N	 0.22368616	TAL1
N	 0.34868153	TAL1
N	 0.22368616	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.286183845	TAL1
N	 0.551568493	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.22368616	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.22368616	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.14223945	TAL1
N	 0.348681526	TAL1
N	 0.14223945	TAL1
N	 0.286183845	TAL1
N	 0.22368616	TAL1
N	 0.223686163	TAL1
N	 0.551568493	TAL1
N	 0.22368616	TAL1
N	 1.78001602	TAL1
N	 0.223686163	TAL1
N	 0.551568493	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.55156849	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.34868153	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.18296281	TAL1
N	 0.34868153	TAL1
N	 0.551568493	TAL1
N	 0.286183845	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.348681526	TAL1
N	 0.348681526	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.34868153	TAL1
N	 0.142239454	TAL1
N	 0.22368616	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 1.17310021	TAL1
N	 0.142239454	TAL1
N	 0.14223945	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 2.97723563	TAL1
N	 0.142239454	TAL1
N	 0.182962808	TAL1
N	 0.18296281	TAL1
N	 0.18296281	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.182962808	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.348681526	TAL1
N	 0.348681526	TAL1
N	 0.34868153	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.286183845	TAL1
N	 0.55156849	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.348681526	TAL1
N	 0.142239454	TAL1
N	 0.348681526	TAL1
N	 0.551568493	TAL1
N	 0.348681526	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.22368616	TAL1
N	 0.551568493	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.348681526	TAL1
N	 0.142239454	TAL1
N	 0.348681526	TAL1
N	 0.22368616	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.22368616	TAL1
N	 0.14223945	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.142239454	TAL1
N	 0.34868153	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.348681526	TAL1
N	 0.22368616	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.182962808	TAL1
N	 0.551568493	TAL1
N	 0.34868153	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.14223945	TAL1
N	 0.223686163	TAL1
N	 0.34868153	TAL1
N	 0.34868153	TAL1
N	 0.142239454	TAL1
N	 0.142239454	TAL1
N	 0.142239454	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.14223945	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.348681526	TAL1
N	 0.142239454	TAL1
N	 0.34868153	TAL1
N	 0.142239454	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.348681526	TAL1
N	 0.142239454	TAL1
N	 0.882054361	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.34868153	TAL1
N	 0.348681526	TAL1
N	 0.22368616	TAL1
N	 0.348681526	TAL1
N	 0.348681526	TAL1
N	 0.223686163	TAL1
N	 0.22368616	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
N	 0.22368616	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.22368616	TAL1
N	 0.14223945	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.14223945	TAL1
N	 0.348681526	TAL1
N	 0.286183845	TAL1
N	 0.348681526	TAL1
N	 0.142239454	TAL1
N	 0.14223945	TAL1
N	 0.142239454	TAL1
N	 0.14223945	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.348681526	TAL1
N	 0.22368616	TAL1
N	 0.142239454	TAL1
N	 0.348681526	TAL1
N	 0.142239454	TAL1
N	 0.223686163	TAL1
N	 0.223686163	TAL1
N	 0.142239454	TAL1
T	 0.142239454	NFE2
T	 0.34868153	NFE2
T	 0.025125843	NFE2
T	 0.34868153	NFE2
T	 0.551568493	NFE2
T	 0.025125843	NFE2
T	 0.182962808	NFE2
T	 0.286183845	NFE2
T	 0.348681526	NFE2
T	 0.14223945	NFE2
T	 0.04942553	NFE2
T	 0.142239454	NFE2
T	 0.34868153	NFE2
T	 0.14223945	NFE2
T	 0.348681526	NFE2
T	 0.14223945	NFE2
T	 0.22368616	NFE2
T	 0.348681526	NFE2
T	 8.924437921	NFE2
T	 0.09583249	NFE2
T	 0.14223945	NFE2
T	 0.025125843	NFE2
T	 2.42487707	NFE2
T	 0.049425531	NFE2
T	 0.095832492	NFE2
T	 0.142239454	NFE2
T	 0.223686163	NFE2
T	 1.455918811	NFE2
T	 0.22368616	NFE2
T	 0.14223945	NFE2
T	 0.18296281	NFE2
T	 0.04942553	NFE2
T	 0.142239454	NFE2
T	 0.14223945	NFE2
T	 0.551568493	NFE2
T	 0.182962808	NFE2
T	 4.513986777	NFE2
T	 0.551568493	NFE2
T	 0.142239454	NFE2
T	 0.18296281	NFE2
T	 0.02512584	NFE2
T	 0.09583249	NFE2
T	 0.025125843	NFE2
T	 0.142239454	NFE2
T	 0.095832492	NFE2
T	 0.22368616	NFE2
T	 0.037275687	NFE2
T	 0.09583249	NFE2
T	 0.142239454	NFE2
T	 0.223686163	NFE2
T	 0.28618384	NFE2
T	 0.182962808	NFE2
T	 0.049425531	NFE2
T	 0.142239454	NFE2
T	 0.34868153	NFE2
T	 0.551568493	NFE2
T	 1.173100207	NFE2
T	 0.551568493	NFE2
T	 0.14223945	NFE2
T	 0.286183845	NFE2
T	 0.142239454	NFE2
T	 0.09583249	NFE2
T	 0.14223945	NFE2
T	 0.34868153	NFE2
T	 0.142239454	NFE2
T	 0.14223945	NFE2
T	 0.348681526	NFE2
T	 0.14223945	NFE2
T	 0.142239454	NFE2
T	 0.037275687	NFE2
T	 0.142239454	NFE2
T	 0.142239454	NFE2
T	 0.348681526	NFE2
T	 0.88205436	NFE2
T	 0.049425531	NFE2
T	 0.025125843	NFE2
T	 0.142239454	NFE2
T	 0.025125843	NFE2
T	 0.095832492	NFE2
T	 0.14223945	NFE2
T	 0.14223945	NFE2
T	 0.14223945	NFE2
T	 0.142239454	NFE2
T	 0.02512584	NFE2
T	 0.286183845	NFE2
T	 0.18296281	NFE2
T	 0.14223945	NFE2
T	 0.34868153	NFE2
T	 0.037275687	NFE2
T	 1.780016019	NFE2
T	 0.04942553	NFE2
T	 0.182962808	NFE2
T	 0.095832492	NFE2
T	 0.025125843	NFE2
T	 0.223686163	NFE2
T	 0.049425531	NFE2
T	 0.14223945	NFE2
T	 0.22368616	NFE2
T	 0.049425531	NFE2
T	 0.142239454	NFE2
T	 0.025125843	NFE2
T	 0.02512584	NFE2
T	 0.14223945	NFE2
T	 0.551568493	NFE2
T	 0.28618384	NFE2
T	 0.03727569	NFE2
T	 0.142239454	NFE2
T	 0.142239454	NFE2
T	 0.348681526	NFE2
T	 0.142239454	NFE2
T	 0.223686163	NFE2
T	 0.04942553	NFE2
T	 0.049425531	NFE2
T	 0.22368616	NFE2
T	 0.450125010	NFE2
T	 0.142239454	NFE2
T	 0.223686163	NFE2
T	 0.551568493	NFE2
T	 1.45591881	NFE2
T	 0.142239454	NFE2
T	 0.22368616	NFE2
T	 0.02512584	NFE2
T	 0.025125843	NFE2
T	 0.22368616	NFE2
T	 0.049425531	NFE2
T	 0.223686163	NFE2
T	 0.037275687	NFE2
T	 4.513986777	NFE2
T	 0.14223945	NFE2
T	 2.195042217	NFE2
T	 0.04942553	NFE2
T	 0.142239454	NFE2
T	 0.348681526	NFE2
T	 0.025125843	NFE2
T	 0.142239454	NFE2
T	 0.348681526	NFE2
T	 0.049425531	NFE2
T	 0.095832492	NFE2
T	 0.551568493	NFE2
T	 0.223686163	NFE2
T	 0.34868153	NFE2
T	 0.14223945	NFE2
T	 1.17310021	NFE2
T	 0.223686163	NFE2
T	 0.55156849	NFE2
T	 0.142239454	NFE2
T	 0.14223945	NFE2
T	 0.223686163	NFE2
T	 0.348681526	NFE2
T	 0.223686163	NFE2
T	 0.025125843	NFE2
T	 0.551568493	NFE2
T	 0.04942553	NFE2
T	 0.34868153	NFE2
T	 0.025125843	NFE2
T	 0.286183845	NFE2
T	 0.025125843	NFE2
T	 0.348681526	NFE2
T	 0.14223945	NFE2
T	 0.037275687	NFE2
T	 3.299759333	NFE2
T	17.214233557	NFE2
T	 0.142239454	NFE2
T	 0.049425531	NFE2
T	 0.14223945	NFE2
T	 0.142239454	NFE2
T	 0.142239454	NFE2
T	 0.03727569	NFE2
T	 0.882054361	NFE2
T	 0.286183845	NFE2
T	 0.55156849	NFE2
T	 0.01705700	NFE2
T	 0.142239454	NFE2
T	 0.348681526	NFE2
T	 0.142239454	NFE2
T	 1.78001602	NFE2
T	 0.14223945	NFE2
T	 0.037275687	NFE2
T	 0.049425531	NFE2
T	 1.173100207	NFE2
T	 0.049425531	NFE2
T	 0.348681526	NFE2
T	 0.34868153	NFE2
T	 0.142239454	NFE2
T	 0.882054361	NFE2
T	 2.195042217	NFE2
T	 0.22368616	NFE2
T	 0.551568493	NFE2
T	 0.01705700	NFE2
T	 0.182962808	NFE2
T	 0.049425531	NFE2
T	 0.049425531	NFE2
T	 0.55156849	NFE2
T	 0.049425531	NFE2
T	 0.142239454	NFE2
T	 0.049425531	NFE2
T	 0.223686163	NFE2
T	 0.22368616	NFE2
T	 0.142239454	NFE2
T	 0.348681526	NFE2
T	 0.14223945	NFE2
T	 0.882054361	NFE2
T	 0.882054361	NFE2
T	 0.142239454	NFE2
T	 0.22368616	NFE2
T	 0.142239454	NFE2
T	 0.142239454	NFE2
T	 0.348681526	NFE2
T	 0.223686163	NFE2
T	 0.142239454	NFE2
T	 0.142239454	NFE2
T	 0.025125843	NFE2
T	 0.142239454	NFE2
T	 0.01705700	NFE2
T	 0.34868153	NFE2
T	 0.14223945	NFE2
T	 0.34868153	NFE2
T	 1.780016019	NFE2
T	 0.223686163	NFE2
T	 0.223686163	NFE2
T	 0.142239454	NFE2
T	 0.049425531	NFE2
T	 0.14223945	NFE2
T	 0.142239454	NFE2
T	 0.008988151	NFE2
T	 0.182962808	NFE2
N	 0.025125843	NFE2
N	 0.049425531	NFE2
N	 0.02512584	NFE2
N	 0.025125843	NFE2
N	 0.049425531	NFE2
N	 0.025125843	NFE2
N	 0.04942553	NFE2
N	 0.095832492	NFE2
N	 0.049425531	NFE2
N	 0.02512584	NFE2
N	 0.025125843	NFE2
N	 0.223686163	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.025125843	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.04942553	NFE2
N	 0.04942553	NFE2
N	 0.04942553	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.095832492	NFE2
N	 0.049425531	NFE2
N	 0.008988151	NFE2
N	 0.01705700	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.14223945	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.04942553	NFE2
N	 0.049425531	NFE2
N	 0.01705700	NFE2
N	 0.049425531	NFE2
N	 0.01705700	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.04942553	NFE2
N	 0.14223945	NFE2
N	 0.049425531	NFE2
N	 0.025125843	NFE2
N	 0.037275687	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.14223945	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.008988151	NFE2
N	 0.04942553	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.04942553	NFE2
N	 0.04942553	NFE2
N	 0.008988151	NFE2
N	 0.037275687	NFE2
N	 0.037275687	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.025125843	NFE2
N	 0.025125843	NFE2
N	 0.025125843	NFE2
N	 0.142239454	NFE2
N	 0.142239454	NFE2
N	 0.049425531	NFE2
N	 0.025125843	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.01705700	NFE2
N	 0.037275687	NFE2
N	 0.04942553	NFE2
N	 0.049425531	NFE2
N	 0.008988151	NFE2
N	 0.025125843	NFE2
N	 0.025125843	NFE2
N	 0.04942553	NFE2
N	 0.037275687	NFE2
N	 0.04942553	NFE2
N	 0.049425531	NFE2
N	 0.025125843	NFE2
N	 0.09583249	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.04942553	NFE2
N	 0.04942553	NFE2
N	 0.025125843	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.008988151	NFE2
N	 0.025125843	NFE2
N	 0.025125843	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.025125843	NFE2
N	 0.025125843	NFE2
N	 0.04942553	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.025125843	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.008988151	NFE2
N	 0.01705700	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.025125843	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.04942553	NFE2
N	 0.008988151	NFE2
N	 0.025125843	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.04942553	NFE2
N	 0.025125843	NFE2
N	 0.037275687	NFE2
N	 0.14223945	NFE2
N	 0.04942553	NFE2
N	 0.049425531	NFE2
N	 0.008988151	NFE2
N	 0.049425531	NFE2
N	 0.025125843	NFE2
N	 0.02512584	NFE2
N	 0.037275687	NFE2
N	 0.049425531	NFE2
N	 0.049425531	NFE2
N	 0.025125843	NFE2
N	 0.01705700	NFE2
N	 0.142239454	NFE2
N	 0.025125843	NFE2
N	 0.025125843	NFE2
N	 0.049425531	NFE2
N	 0.04942553	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.02512584	NFE2
N	 0.049425531	NFE2
N	 0.02512584	NFE2
N	 0.04942553	NFE2
N	 0.049425531	NFE2
N	 0.037275687	NFE2
N	 0.037275687	NFE2
N	 0.008988151	NFE2
